customer_id,purchase_frequency,total_spend,total_spend_std,total_spend_min,total_spend_max,avg_price,price_std,price_min,price_max,avg_quantity,quantity_std,total_quantity,unique_products,unique_categories,last_purchase_date_max,sale_date_min,sale_date_max,age,gender,region,segment,tenure_months,churn,num_purchases,recency_days,days_since_first_purchase,customer_lifetime_days,spend_per_month,spend_per_visit,average_purchase_value,monetary_per_month,purchase_intensity,category_diversity_ratio,avg_items_per_purchase,price_sensitivity,spending_consistency,purchase_value_range,days_between_purchases,purchase_regularity,recent_activity_ratio,customer_value_score,feedback_sentiment,sentiment_encoded,persona,pca1_personas,pca2_personas,persona_type,persona_type_detailed,final_persona_type,classification_confidence,alternative_persona
CUST00183,4,448000,85025.4863751648,8000,210000,48250.0,29307.28009670407,8000,70000,2.0,0.816496580927726,8,3,2,2023-08-11,2020-03-16,2023-09-09,60,Male,South,Corporate,28,0,4,113,1385,1272,16000.0,112000.0,112000.0,16000.0,0.002886002886002886,0.6666666666666666,2.0,0.6074047688436077,0.8404851389876685,202000,318.0,0.003134796238244514,0.26548672566371684,179276.80000000002,0.23384999999999997,2,1,2.1213777607723183,2.1755295887671395,Champions,Loyal Customers,Champions,Medium,Loyal Customers
CUST00184,5,192050,29569.249229562796,50,75000,14610.0,10859.811232245245,50,25000,2.6,1.5165750888103102,13,4,3,2023-02-12,2020-02-23,2023-01-12,34,Female,East,Small Business,54,0,5,353,1407,1054,3556.4814814814813,38410.0,38410.0,3556.4814814814813,0.0035511363636363635,0.75,2.6,0.743313568257717,0.8665763496070069,74950,210.8,0.004721435316336166,0.08498583569405099,76825.1,0.44894,0,3,0.41525730018626794,-1.9531215229578969,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00185,5,453300,69341.38735272031,300,180000,21420.0,16769.97316634705,100,45000,4.0,0.7071067811865475,20,4,2,2023-07-25,2020-12-18,2023-12-07,47,Female,South,Small Business,20,0,5,24,1108,1084,22665.0,90660.0,90660.0,22665.0,0.004508566275924256,0.5,4.0,0.7829119125278734,0.8673251123414703,179700,216.8,0.004591368227731864,1.25,181423.8,0.35209999999999997,2,0,2.6636945873994837,0.45437742382589985,Loyal Customers,Champions,Loyal Customers,Medium,Champions
CUST00186,2,350000,70710.67811865476,125000,225000,35000.0,14142.13562373095,25000,45000,5.0,0.0,10,2,1,2023-09-11,2021-06-03,2021-10-30,47,Male,South,Consumer,47,1,2,792,941,149,7446.808510638298,175000.0,175000.0,7446.808510638298,0.0021231422505307855,0.5,5.0,0.40406101782088427,0.8319256396465603,100000,74.5,0.013245033112582781,0.03787878787878788,140000.6,0.15389999999999998,2,1,-0.3610139341667198,4.782134119345922,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST00187,6,181150,26697.573235533353,150,70000,19675.0,26150.97990515843,50,70000,2.3333333333333335,0.816496580927726,14,6,3,2023-05-25,2020-01-26,2022-07-24,32,Female,East,Consumer,41,1,6,525,1435,910,4418.292682926829,30191.666666666668,30191.666666666668,4418.292682926829,0.004178272980501393,0.5,2.3333333333333335,1.3291476444807335,0.8715521532441487,69850,151.66666666666666,0.006550218340611354,0.05714285714285714,72461.8,0.07784999999999999,1,0,1.448585350140969,-2.052971796080111,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST00188,4,96200,25861.361139738954,200,60000,9025.0,5950.0,100,12000,2.5,1.7320508075688772,10,3,3,2023-10-08,2020-02-07,2023-07-04,48,Male,South,Consumer,22,0,4,180,1423,1243,4372.727272727273,24050.0,24050.0,4372.727272727273,0.0028089887640449437,1.0,2.5,0.6592797783933518,0.7881281930804277,59800,310.75,0.0032076984763432237,0.16666666666666666,38536.7,0.1427,2,3,-1.0228765835348763,-2.383741208716066,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00189,4,149200,59542.30988689191,100,125000,8287.5,11751.338576236043,50,25000,2.75,1.707825127659933,11,4,3,2023-09-15,2021-12-26,2023-04-29,34,Female,West,Consumer,27,1,4,246,735,489,5525.925925925926,37300.0,37300.0,5525.925925925926,0.005434782608695652,0.75,2.75,1.4179594058806688,0.7147568697541231,124900,122.25,0.008113590263691683,0.12195121951219512,59716.899999999994,0.023799999999999988,0,3,-0.8753046950214968,-1.2129033194330348,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00190,2,66000,24041.630560342615,16000,50000,16500.0,12020.815280171308,8000,25000,2.0,0.0,4,2,2,2023-07-12,2020-03-18,2023-05-13,64,Male,North,Consumer,57,0,2,232,1383,1151,1157.8947368421052,33000.0,33000.0,1157.8947368421052,0.001445086705202312,1.0,2.0,0.7285342594043217,0.7329942781941204,34000,575.5,0.0017346053772766695,0.12931034482758622,26440.5,0.6023,2,3,-2.407791180199135,-1.0584498467077907,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00191,2,270000,127279.22061357855,45000,225000,45000.0,0.0,45000,45000,3.0,2.8284271247461903,6,1,1,2023-03-14,2020-06-26,2021-01-10,21,Male,East,Corporate,58,0,2,1085,1283,198,4655.172413793103,135000.0,135000.0,4655.172413793103,0.001557632398753894,1.0,3.0,0.0,0.6796227589829592,180000,99.0,0.01,0.027649769585253458,108000.6,0.05559999999999998,1,1,-2.040965613106743,4.128007998240442,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST00192,2,135050,95424.06012112458,50,135000,22525.0,31784.449814335312,50,45000,2.0,1.4142135623730951,4,2,2,2023-03-21,2020-03-19,2020-04-04,55,Female,South,Corporate,7,0,2,1366,1382,16,19292.85714285714,67525.0,67525.0,19292.85714285714,0.0014461315979754157,1.0,2.0,1.4110743535775943,0.5859661600486628,134950,8.0,0.1111111111111111,0.021961932650073207,54020.6,0.5719,0,3,-2.8789059852426497,2.3213289648208684,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00193,6,247000,42705.58121213978,15000,125000,17333.333333333332,15552.063100009163,3000,45000,2.8333333333333335,1.7224014243685084,17,5,2,2023-05-16,2020-04-18,2023-09-15,41,Female,West,Corporate,3,0,6,107,1352,1245,82333.33333333333,41166.666666666664,41166.666666666664,82333.33333333333,0.004434589800443459,0.4,2.8333333333333335,0.8972344096159134,0.8525897187294152,110000,207.5,0.004796163069544364,0.2803738317757009,98879.2,0.55635,2,0,2.014032814194475,-1.6045418855225781,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST00194,3,84000,13856.406460551018,12000,36000,12000.0,0.0,12000,12000,2.3333333333333335,1.1547005383792515,7,2,2,2023-05-13,2021-03-14,2022-05-23,46,Female,North,Corporate,34,0,3,587,1022,435,2470.5882352941176,28000.0,28000.0,2470.5882352941176,0.002932551319648094,1.0,2.3333333333333335,0.0,0.858400620238012,24000,145.0,0.00684931506849315,0.05110732538330494,33600.9,-0.3178,0,3,-2.9421874425921306,-0.8815795263198182,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00195,2,225000,95459.41546018391,45000,180000,45000.0,0.0,45000,45000,2.5,2.1213203435596424,5,1,1,2023-08-27,2021-03-26,2023-02-03,41,Female,South,Consumer,55,0,2,331,1010,679,4090.909090909091,112500.0,112500.0,4090.909090909091,0.0019782393669634025,1.0,2.5,0.0,0.7021169893756969,135000,339.5,0.002936857562408223,0.09063444108761329,90010.8,0.2202,2,1,-1.9522785818629784,2.80866102172289,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST00196,6,97050,24651.668300543068,150,48000,4041.6666666666665,6164.5289087380115,50,12000,4.166666666666667,0.7527726527090811,25,4,3,2023-11-19,2020-04-19,2023-01-23,20,Female,East,Consumer,45,0,6,342,1351,1009,2156.6666666666665,16175.0,16175.0,2156.6666666666665,0.004437869822485207,0.75,4.166666666666667,1.525244266079508,0.7974418210959474,47850,168.16666666666666,0.005911330049261084,0.08771929824561403,38828.700000000004,0.4765833333333333,0,0,0.5927502811805075,-3.2744829931490154,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST00197,4,60250,21154.407539170963,50,45000,7537.5,8616.976944768197,50,15000,1.75,0.9574271077563381,7,3,2,2023-12-25,2021-03-22,2023-10-15,45,Female,East,Small Business,44,1,4,77,1014,937,1369.3181818181818,15062.5,15062.5,1369.3181818181818,0.003940886699507389,0.6666666666666666,1.75,1.1432141883606233,0.7401319144913415,44950,234.25,0.004250797024442083,0.38961038961038963,24187.600000000002,0.26615,2,3,-1.7559330604905439,-2.0383409571330815,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00198,1,6000,49373.730996350685,6000,6000,3000.0,17677.66952966369,3000,3000,2.0,1.3662601021279464,2,1,1,2023-02-13,2020-10-20,2020-10-20,38,Female,East,Consumer,55,0,1,1167,1167,0,109.0909090909091,6000.0,6000.0,109.0909090909091,0.0008561643835616438,1.0,2.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.02570694087403599,2400.3,0.0,1,2,-5.920592331708166,0.8007763931202754,At Risk,At Risk,At Risk,High,
CUST00199,5,246250,36291.35572006094,250,100000,15410.0,10388.238541735553,50,25000,3.6,1.140175425099138,18,4,2,2023-05-01,2020-09-23,2021-11-18,28,Male,West,Consumer,44,0,5,773,1194,421,5596.590909090909,49250.0,49250.0,5596.590909090909,0.0041841004184100415,0.5,3.6,0.674123201929627,0.8715538274828055,99750,84.2,0.011737089201877934,0.03880983182406209,98501.5,0.33502,0,0,0.3683496755195142,-0.4769718788970856,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST00200,3,197000,66455.49889462371,12000,140000,29333.333333333332,35725.80766523458,3000,70000,3.0,1.0,9,3,1,2023-07-27,2021-12-01,2023-03-12,32,Female,North,Small Business,17,0,3,294,760,466,11588.235294117647,65666.66666666667,65666.66666666667,11588.235294117647,0.003942181340341655,0.3333333333333333,3.0,1.2179252613148153,0.747754367726428,128000,155.33333333333334,0.006396588486140725,0.10204081632653061,78822.2,0.3737333333333333,2,1,-0.5190730670291596,1.8728483618103136,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST00201,5,230500,52139.71614805742,500,135000,28020.0,18536.504524855813,100,45000,2.2,1.7888543819998317,11,3,2,2023-06-21,2021-11-07,2023-02-20,39,Male,South,Corporate,20,0,5,314,784,470,11525.0,46100.0,46100.0,11525.0,0.006369426751592357,0.6666666666666666,2.2,0.6615454862546686,0.815525868555767,134500,94.0,0.010526315789473684,0.09554140127388536,92216.8,-0.13808000000000004,0,3,-0.1616786731513962,0.15941072311824558,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00202,5,128400,23488.12465906974,200,48000,5640.0,5314.4143609620805,100,12000,3.6,1.51657508881031,18,3,3,2023-10-19,2020-03-02,2023-03-12,27,Female,East,Corporate,2,0,5,294,1399,1105,64200.0,25680.0,25680.0,64200.0,0.0035714285714285713,1.0,3.6,0.9422720498159717,0.8453590449431677,47800,221.0,0.0045045045045045045,0.10204081632653061,51382.8,0.37388,2,3,-0.15380266187734723,-2.456082229895696,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00203,4,264000,77459.66692414833,12000,180000,20250.0,16500.0,12000,45000,2.75,1.5,11,3,2,2023-10-03,2020-01-07,2022-02-06,64,Male,West,Corporate,35,0,4,693,1454,761,7542.857142857143,66000.0,66000.0,7542.857142857143,0.0027491408934707906,0.6666666666666666,2.75,0.8148148148148148,0.7731513428162653,168000,190.25,0.00522875816993464,0.04329004329004329,105601.2,0.526425,2,3,0.019098856181907216,0.47731894106302764,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00204,6,109050,28008.31572944007,150,60000,4050.0,6158.084117645682,50,12000,3.8333333333333335,0.752772652709081,23,4,3,2023-07-24,2020-03-27,2023-01-24,59,Female,North,Corporate,5,1,6,341,1374,1033,21810.0,18175.0,18175.0,21810.0,0.004363636363636364,0.75,3.8333333333333335,1.5205145969495513,0.795646724677911,59850,172.16666666666666,0.00577478344562079,0.08797653958944282,43629.0,0.34793333333333326,0,0,0.6802944650406009,-3.1879161651022256,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST00205,6,291400,68364.8642700815,100,180000,14025.0,16479.130741638044,50,45000,3.0,1.4142135623730951,18,5,2,2023-12-26,2020-05-22,2023-10-11,18,Female,West,Consumer,13,0,6,81,1318,1237,22415.384615384617,48566.666666666664,48566.666666666664,22415.384615384617,0.004548900682335102,0.4,3.0,1.1749825840740138,0.8099734825167394,179900,206.16666666666666,0.004827031375703943,0.37037037037037035,116647.0,0.08976666666666666,1,0,2.318408040922832,-1.5000079605761125,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST00206,4,270450,107027.04000235953,50,225000,22537.5,25937.468875483333,50,45000,2.75,2.0615528128088303,11,3,2,2023-09-26,2021-01-02,2022-05-16,23,Male,South,Small Business,36,0,4,594,1093,499,7512.5,67612.5,67612.5,7512.5,0.003656307129798903,0.6666666666666666,2.75,1.150858297303753,0.7164674174575213,224950,124.75,0.007952286282306162,0.050505050505050504,108181.2,-0.0863,1,1,0.02973484804704298,1.13346631142392,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST00207,3,155000,72196.49114280648,8000,135000,21666.666666666668,20305.99254735738,8000,45000,1.6666666666666667,1.1547005383792517,5,3,2,2023-05-04,2020-12-27,2023-05-11,41,Male,West,Consumer,53,1,3,234,1099,865,2924.5283018867926,51666.666666666664,51666.666666666664,2924.5283018867926,0.0027272727272727275,0.6666666666666666,1.6666666666666667,0.9371996560318789,0.6822288461425811,127000,288.3333333333333,0.0034562211981566822,0.1282051282051282,62040.200000000004,0.2783,0,3,-1.090125485682697,-0.03060967859424737,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00208,2,24000,4242.640687119285,9000,15000,3000.0,0.0,3000,3000,4.0,1.4142135623730951,8,1,1,2023-10-20,2020-01-19,2023-11-21,57,Female,East,Consumer,27,0,2,40,1442,1402,888.8888888888889,12000.0,12000.0,888.8888888888889,0.001386001386001386,1.0,4.0,0.0,0.8497788951776651,6000,701.0,0.0014245014245014246,0.75,9698.1,0.18594999999999998,2,3,-2.6757445779933042,-2.0511319469855915,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00209,1,24000,49373.730996350685,24000,24000,8000.0,17677.66952966369,8000,8000,3.0,1.3662601021279464,3,1,1,2023-06-19,2022-02-09,2022-02-09,23,Male,East,Corporate,1,0,1,690,690,0,24000.0,24000.0,24000.0,24000.0,0.001447178002894356,1.0,3.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.043478260869565216,9600.3,-0.4767,0,2,-5.3769430914915,1.357514170721535,At Risk,At Risk,At Risk,High,
CUST00210,5,342150,67879.85341763785,150,140000,35410.0,32785.90398326696,50,70000,2.0,0.7071067811865476,10,4,3,2023-04-26,2020-05-25,2023-08-25,55,Female,East,Small Business,59,0,5,128,1315,1187,5799.152542372882,68430.0,68430.0,5799.152542372882,0.003799392097264438,0.75,2.0,0.9258939277962993,0.8344514360311749,139850,237.4,0.0041946308724832215,0.234375,136932.6,0.31684,0,0,1.8237042357026583,-0.010962620494376477,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST00211,4,16700,7884.319881892159,100,16000,2062.5,3958.4035081498873,50,8000,2.5,1.0,10,3,2,2023-12-31,2020-08-14,2023-08-21,29,Female,West,Corporate,25,0,4,132,1234,1102,668.0,4175.0,4175.0,668.0,0.0032388663967611335,0.6666666666666666,2.5,1.9192259433454,0.6792947732632034,15900,275.5,0.003616636528028933,0.22727272727272727,6751.099999999999,0.05159999999999998,1,3,-1.7226859570225002,-2.946875714119513,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00212,4,480300,101617.03843352255,300,225000,26275.0,22461.133096974427,100,45000,4.25,0.9574271077563381,17,3,2,2023-11-14,2020-04-11,2022-02-17,35,Male,South,Corporate,33,0,4,682,1359,677,14554.545454545454,120075.0,120075.0,14554.545454545454,0.0029411764705882353,0.6666666666666666,4.25,0.8548480721969335,0.8253753856270164,224700,169.25,0.005873715124816446,0.04398826979472141,192121.2,0.3629,0,1,1.9510229992743315,2.326018483253592,Champions,Loyal Customers,Champions,Medium,Loyal Customers
CUST00213,6,377100,51707.39792331461,100,140000,25683.333333333332,26382.601590189446,100,70000,2.6666666666666665,1.8618986725025257,16,6,3,2023-04-23,2020-05-02,2023-08-06,59,Male,South,Consumer,6,0,6,147,1338,1191,62850.0,62850.0,62850.0,62850.0,0.004480955937266617,0.5,2.6666666666666665,1.02722653822931,0.8794157979229601,139900,198.5,0.005012531328320802,0.20408163265306123,150907.19999999998,0.059699999999999996,1,0,3.206003323393565,-0.961314735092582,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST00214,5,415300,103235.46750027337,50,210000,28020.0,30101.50743733609,50,70000,2.8,1.788854381999832,14,4,2,2023-02-14,2020-12-07,2023-11-02,61,Female,West,Small Business,7,1,5,59,1119,1060,59328.57142857143,83060.0,83060.0,59328.57142857143,0.004464285714285714,0.5,2.8,1.074286489555178,0.8009095346978962,209950,212.0,0.004694835680751174,0.5084745762711864,166213.3,0.5162599999999999,2,0,2.4190665615922553,0.9443704310026078,Loyal Customers,Champions,Loyal Customers,Medium,Champions
CUST00215,3,213000,46936.12681080534,40000,125000,15000.0,8888.194417315588,8000,25000,4.666666666666667,0.5773502691896257,14,3,2,2023-11-11,2020-03-11,2021-09-30,59,Male,North,Corporate,2,0,3,822,1390,568,106500.0,71000.0,71000.0,106500.0,0.002156721782890007,0.6666666666666666,4.666666666666667,0.5925462944877059,0.8194320759231446,85000,189.33333333333334,0.005253940455341506,0.0364963503649635,85200.9,0.5280666666666667,0,3,-0.35216550305383565,0.5707650531787097,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00216,4,172000,54668.69914920846,15000,125000,14000.0,8041.558721209879,8000,25000,2.5,1.7320508075688772,10,3,2,2023-05-21,2020-01-05,2021-05-21,52,Female,East,Small Business,59,0,4,954,1456,502,2915.2542372881358,43000.0,43000.0,2915.2542372881358,0.002745367192862045,0.6666666666666666,2.5,0.5743970515149913,0.7588167252275893,110000,125.5,0.007905138339920948,0.031446540880503145,68801.2,0.5719,2,3,-1.2976710224321082,-0.2751448577180321,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00217,4,364000,128015.62404644208,12000,280000,27250.0,28535.06614676055,12000,70000,2.5,1.7320508075688772,10,4,2,2023-08-26,2021-03-06,2023-07-27,60,Female,North,Consumer,11,1,4,157,1030,873,33090.90909090909,91000.0,91000.0,33090.90909090909,0.0038797284190106693,0.5,2.5,1.0471583907068092,0.7398139047016147,268000,218.25,0.004561003420752566,0.1910828025477707,145663.6,0.35217499999999996,2,1,1.5436701338767354,1.5110315305803197,Champions,Loyal Customers,Champions,Medium,Loyal Customers
CUST00218,1,8000,49373.730996350685,8000,8000,8000.0,17677.66952966369,8000,8000,1.0,1.3662601021279464,1,1,1,2023-03-10,2022-03-08,2022-03-08,49,Female,East,Small Business,58,0,1,663,663,0,137.93103448275863,8000.0,8000.0,137.93103448275863,0.0015060240963855422,1.0,1.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.04524886877828054,3200.3,-0.4767,0,2,-5.946884041084447,0.7456470749848022,At Risk,At Risk,At Risk,High,
CUST00219,7,799000,116548.17111596471,24000,350000,26714.285714285714,22845.234993423946,8000,70000,4.0,1.1547005383792517,28,7,2,2023-12-20,2020-03-30,2023-09-18,32,Male,West,Small Business,43,0,7,104,1371,1267,18581.39534883721,114142.85714285714,114142.85714285714,18581.39534883721,0.00510204081632653,0.2857142857142857,4.0,0.8551692243527681,0.8727012135539479,326000,181.0,0.005494505494505495,0.28846153846153844,319680.39999999997,0.46405714285714283,0,0,6.608895373033577,0.8834289660038014,Loyal Customers,Champions,Loyal Customers,Medium,Champions
CUST00220,5,288000,45318.870241876066,15000,135000,20400.0,13813.037319865605,12000,45000,2.8,1.0954451150103321,14,3,2,2023-06-29,2020-02-24,2023-12-09,31,Female,West,Consumer,1,0,5,22,1406,1384,288000.0,57600.0,57600.0,288000.0,0.0035536602700781805,0.6666666666666666,2.8,0.6771096725424316,0.8640374899597194,120000,276.8,0.0035997120230381566,1.3636363636363635,115304.4,-0.14986000000000002,0,0,1.8899807526428696,-0.7502954454509495,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST00221,3,398250,189652.80778306446,250,350000,27350.0,37416.13956570079,50,70000,4.666666666666667,0.5773502691896258,14,3,3,2023-02-19,2020-06-11,2021-09-05,25,Female,East,Corporate,2,1,3,847,1298,451,199125.0,132750.0,132750.0,199125.0,0.0023094688221709007,1.0,4.666666666666667,1.3680489786362262,0.6774078890722935,349750,150.33333333333334,0.0066079295154185015,0.03541912632821724,159300.9,0.6698,2,1,1.6459872562299145,3.7349979934761888,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST00222,6,303950,90401.00893611014,250,225000,12208.333333333334,18787.027882735114,50,45000,3.5,1.51657508881031,21,5,2,2023-07-07,2020-10-30,2023-11-21,40,Female,North,Small Business,42,1,6,40,1157,1117,7236.9047619047615,50658.333333333336,50658.333333333336,7236.9047619047615,0.0051813471502590676,0.4,3.5,1.5388691781079955,0.7707600414666208,224750,186.16666666666666,0.005342831700801425,0.75,121679.3,0.5036166666666667,2,0,2.4202177079684173,-1.196408477696525,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST00223,7,533000,77182.529481372,15000,225000,21428.571428571428,17424.667790780048,3000,45000,3.5714285714285716,1.3972762620115438,25,5,2,2023-09-14,2020-03-21,2023-12-23,45,Female,West,Corporate,46,1,7,8,1380,1372,11586.95652173913,76142.85714285714,76142.85714285714,11586.95652173913,0.005068790731354091,0.4,3.5714285714285716,0.8131511635697356,0.8735091128437033,210000,196.0,0.005076142131979695,3.75,213309.2,0.5527714285714286,0,0,4.482088921186043,-0.8135823689482033,Loyal Customers,Champions,Loyal Customers,Medium,Champions
CUST00224,7,559150,115577.46989625205,50,280000,27307.14285714286,33224.6197441424,50,70000,2.5714285714285716,1.5118578920369088,18,5,2,2023-06-27,2020-02-23,2022-11-22,19,Male,East,Corporate,49,1,7,404,1407,1003,11411.224489795919,79878.57142857143,79878.57142857143,11411.224489795919,0.004971590909090909,0.4,2.5714285714285716,1.216700696882013,0.8287049585901348,279950,143.28571428571428,0.006930693069306931,0.07425742574257425,223662.1,0.32018571428571424,2,0,4.022490371597047,0.6743563966153528,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST00225,8,500050,83055.70608031696,50,210000,19256.25,24795.095101076513,50,70000,2.75,1.2817398889233114,22,6,3,2023-11-25,2020-03-11,2023-05-16,41,Male,East,Small Business,8,0,8,229,1390,1161,62506.25,62506.25,62506.25,62506.25,0.005751258087706686,0.5,2.75,1.2876388238144245,0.8575632081554748,209950,145.125,0.006843455945252352,0.13100436681222707,200063.19999999998,0.434525,0,0,4.589825982036676,-1.3244461215914332,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST00226,3,97000,13576.941236277533,24000,48000,15000.0,8888.194417315588,8000,25000,2.6666666666666665,1.5275252316519465,8,3,2,2023-06-15,2020-10-29,2021-02-28,49,Female,South,Corporate,53,0,3,1036,1158,122,1830.188679245283,32333.333333333332,32333.333333333332,1830.188679245283,0.0025884383088869713,0.6666666666666666,2.6666666666666665,0.5925462944877059,0.8772172472444618,24000,40.666666666666664,0.024,0.02895752895752896,38800.9,0.3737333333333333,2,3,-2.5279016346461423,-0.13106884909023153,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00227,7,566050,117155.22009384856,200,280000,23614.285714285714,32968.630472588564,50,70000,3.5714285714285716,0.9759000729485333,25,4,2,2023-09-27,2020-02-14,2023-07-08,47,Male,South,Corporate,54,1,7,176,1416,1240,10482.407407407407,80864.28571428571,80864.28571428571,10482.407407407407,0.004940014114326041,0.5,3.5714285714285716,1.3961307520152446,0.8285211871218496,279800,177.14285714285714,0.0056134723336006415,0.17045454545454544,226478.80000000002,0.21255714285714286,2,0,4.409549022597311,0.38754059805554897,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST00228,6,266400,32273.828406310895,400,70000,27850.0,32994.77231320138,100,70000,3.0,1.8973665961010275,18,4,3,2023-09-12,2020-01-26,2023-02-22,26,Female,West,Corporate,37,1,6,312,1435,1123,7200.0,44400.0,44400.0,7200.0,0.004178272980501393,0.75,3.0,1.1847315013716833,0.8919428977807653,69600,187.16666666666666,0.005314437555358725,0.09615384615384616,106577.7,0.30391666666666667,0,0,1.9433073397024718,-1.1729037573022307,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST00229,1,225000,49373.730996350685,225000,225000,45000.0,17677.66952966369,45000,45000,5.0,1.3662601021279464,5,1,1,2023-05-21,2022-10-28,2022-10-28,33,Male,East,Consumer,53,1,1,429,429,0,4245.2830188679245,225000.0,225000.0,4245.2830188679245,0.002325581395348837,1.0,5.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.06993006993006994,90000.3,0.4404,2,2,-2.6930702915229046,6.887006323767996,At Risk,Potential Loyalists,At Risk,Medium,Potential Loyalists
CUST00230,6,183000,17638.027100557476,12000,60000,9000.0,4647.580015448901,3000,12000,3.6666666666666665,1.2110601416389966,22,3,2,2023-07-25,2020-02-23,2023-03-07,61,Male,South,Small Business,24,0,6,299,1407,1108,7625.0,30500.0,30500.0,7625.0,0.004261363636363636,0.6666666666666666,3.6666666666666665,0.5163977794943223,0.912090308325662,48000,184.66666666666666,0.005385996409335727,0.10033444816053512,73221.6,0.3516333333333333,2,0,0.6554158085596186,-2.2031321366569596,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST00231,3,133200,69910.51423069352,200,125000,11016.666666666666,12745.62016275918,50,25000,3.3333333333333335,2.0816659994661326,10,3,3,2023-06-17,2021-04-26,2023-07-29,36,Male,South,Small Business,7,0,3,155,979,824,19028.571428571428,44400.0,44400.0,19028.571428571428,0.003061224489795918,1.0,3.3333333333333335,1.1569398029736018,0.6558006142838625,124800,274.6666666666667,0.003627569528415961,0.1935483870967742,53343.9,0.48423333333333335,2,3,-1.3008657401167767,-0.7046652354844418,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00232,2,8250,5480.077554195744,250,8000,4025.0,5621.4989104330525,50,8000,3.0,2.8284271247461903,6,2,2,2023-08-14,2021-06-04,2023-05-14,59,Male,East,Consumer,6,0,2,231,940,709,1375.0,4125.0,4125.0,1375.0,0.0021253985122210413,1.0,3.0,1.3966456920330566,0.6008706045130022,7750,354.5,0.0028129395218002813,0.12987012987012986,3340.7999999999997,0.43025,2,3,-3.642856693597222,-1.5237763980231838,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00233,4,135000,23669.60075708925,6000,60000,10500.0,5196.152422706632,3000,15000,3.0,1.4142135623730951,12,4,2,2023-08-24,2020-03-26,2023-10-22,41,Female,East,Small Business,19,0,4,70,1375,1305,7105.263157894737,33750.0,33750.0,7105.263157894737,0.0029069767441860465,0.5,3.0,0.4948716593053935,0.8508246025442168,54000,326.25,0.0030557677616501145,0.42857142857142855,54089.7,0.315075,2,3,-0.02640653098237696,-2.050852687396221,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
